country_code,year,indicator_code,value
BHS,2011,SL.UEM.TOTL.ZS,14.52
BHS,2012,SL.UEM.TOTL.ZS,14.02
BHS,2013,SL.UEM.TOTL.ZS,16.18
BHS,2014,SL.UEM.TOTL.ZS,13.8
BHS,2015,SL.UEM.TOTL.ZS,12.0
BHS,2016,SL.UEM.TOTL.ZS,12.7
BHS,2017,SL.UEM.TOTL.ZS,9.8
BHS,2018,SL.UEM.TOTL.ZS,10.0
BHS,2019,SL.UEM.TOTL.ZS,9.336
BHS,2020,SL.UEM.TOTL.ZS,12.027
BHS,2021,SL.UEM.TOTL.ZS,11.032
BHS,2022,SL.UEM.TOTL.ZS,9.272
BHS,2023,SL.UEM.TOTL.ZS,8.643
BHS,2024,SL.UEM.TOTL.ZS,8.463
BIH,1991,NY.GDP.PCAP.CD,1373.37104472973
BIH,1992,NY.GDP.PCAP.CD,1118.17569934079
BIH,1993,NY.GDP.PCAP.CD,929.872118717018
BIH,1994,NY.GDP.PCAP.CD,337.090896023259
BIH,1995,NY.GDP.PCAP.CD,502.365980975339
BIH,1996,NY.GDP.PCAP.CD,718.933797141505
BIH,1997,NY.GDP.PCAP.CD,913.813399054859
BIH,1998,NY.GDP.PCAP.CD,1006.70479669823
BIH,1999,NY.GDP.PCAP.CD,1134.60298042083
BIH,2000,NY.GDP.PCAP.CD,1338.48059636261
BIH,2001,NY.GDP.PCAP.CD,1387.89365131544
BIH,2002,NY.GDP.PCAP.CD,1606.54672243362
BIH,2003,NY.GDP.PCAP.CD,2033.94700935864
BIH,2004,NY.GDP.PCAP.CD,2452.68616839392
BIH,2005,NY.GDP.PCAP.CD,2739.61076866057
BIH,2006,NY.GDP.PCAP.CD,3166.12865344833
BIH,2007,NY.GDP.PCAP.CD,3931.48948737505
BIH,2008,NY.GDP.PCAP.CD,4841.69311934649
BIH,2009,NY.GDP.PCAP.CD,4539.91863774968
BIH,2010,NY.GDP.PCAP.CD,4506.47828548389
BIH,2011,NY.GDP.PCAP.CD,4982.69375768263
BIH,2012,NY.GDP.PCAP.CD,4693.78899115381
BIH,2013,NY.GDP.PCAP.CD,5034.56616016469
BIH,2014,NY.GDP.PCAP.CD,5206.06558252
BIH,2015,NY.GDP.PCAP.CD,4662.25883724069
BIH,2016,NY.GDP.PCAP.CD,4928.5665251728
BIH,2017,NY.GDP.PCAP.CD,5345.01985489192
BIH,2018,NY.GDP.PCAP.CD,6047.84584261133
BIH,2019,NY.GDP.PCAP.CD,6122.3753450882
BIH,2020,NY.GDP.PCAP.CD,6130.31133245161
BIH,2021,NY.GDP.PCAP.CD,7295.3438240957
BIH,2022,NY.GDP.PCAP.CD,7655.59421024383
BIH,2023,NY.GDP.PCAP.CD,8663.02322987879
BIH,2024,NY.GDP.PCAP.CD,8957.37294188215
BIH,1991,SL.UEM.TOTL.ZS,17.55
BIH,1992,SL.UEM.TOTL.ZS,18.5
BIH,1993,SL.UEM.TOTL.ZS,19.454
BIH,1994,SL.UEM.TOTL.ZS,20.383
BIH,1995,SL.UEM.TOTL.ZS,21.078
BIH,1996,SL.UEM.TOTL.ZS,21.725
BIH,1997,SL.UEM.TOTL.ZS,22.378
BIH,1998,SL.UEM.TOTL.ZS,23.295
BIH,1999,SL.UEM.TOTL.ZS,24.284
BIH,2000,SL.UEM.TOTL.ZS,25.187
BIH,2001,SL.UEM.TOTL.ZS,26.289
BIH,2002,SL.UEM.TOTL.ZS,27.312
BIH,2003,SL.UEM.TOTL.ZS,28.447
BIH,2004,SL.UEM.TOTL.ZS,29.276
BIH,2005,SL.UEM.TOTL.ZS,30.227
BIH,2006,SL.UEM.TOTL.ZS,31.11
BIH,2007,SL.UEM.TOTL.ZS,28.984
BIH,2008,SL.UEM.TOTL.ZS,23.405
BIH,2009,SL.UEM.TOTL.ZS,24.068
BIH,2010,SL.UEM.TOTL.ZS,27.312
BIH,2011,SL.UEM.TOTL.ZS,27.582
BIH,2012,SL.UEM.TOTL.ZS,28.01
BIH,2013,SL.UEM.TOTL.ZS,27.49
BIH,2014,SL.UEM.TOTL.ZS,27.517
BIH,2015,SL.UEM.TOTL.ZS,27.695
BIH,2016,SL.UEM.TOTL.ZS,25.408
BIH,2017,SL.UEM.TOTL.ZS,20.527
BIH,2018,SL.UEM.TOTL.ZS,18.4
BIH,2019,SL.UEM.TOTL.ZS,15.692
BIH,2020,SL.UEM.TOTL.ZS,15.868
BIH,2021,SL.UEM.TOTL.ZS,14.897
BIH,2022,SL.UEM.TOTL.ZS,12.657
BIH,2023,SL.UEM.TOTL.ZS,10.668
BIH,2024,SL.UEM.TOTL.ZS,10.723
BLR,1991,NY.GDP.PCAP.CD,1805.45592531527
BLR,1992,NY.GDP.PCAP.CD,1658.08641281239
BLR,1993,NY.GDP.PCAP.CD,1589.51011343649
BLR,1994,NY.GDP.PCAP.CD,1460.00791360458
BLR,1995,NY.GDP.PCAP.CD,1370.69991385664
BLR,1996,NY.GDP.PCAP.CD,1452.5071047646
BLR,1997,NY.GDP.PCAP.CD,1396.6571872706
BLR,1998,NY.GDP.PCAP.CD,1511.25979105507
BLR,1999,NY.GDP.PCAP.CD,1210.5874393672
BLR,2000,NY.GDP.PCAP.CD,1276.28038121269
BLR,2001,NY.GDP.PCAP.CD,1244.37318523431
BLR,2002,NY.GDP.PCAP.CD,1479.38066337175
BLR,2003,NY.GDP.PCAP.CD,1819.52653114699
BLR,2004,NY.GDP.PCAP.CD,2378.33700470129
BLR,2005,NY.GDP.PCAP.CD,3126.07176665248
BLR,2006,NY.GDP.PCAP.CD,3848.22350300163
BLR,2007,NY.GDP.PCAP.CD,4735.48107556066
BLR,2008,NY.GDP.PCAP.CD,6376.17569162063
BLR,2009,NY.GDP.PCAP.CD,5352.48809190697
BLR,2010,NY.GDP.PCAP.CD,6034.67885177216
BLR,2011,NY.GDP.PCAP.CD,6527.6593428786
BLR,2012,NY.GDP.PCAP.CD,6953.21591683101
BLR,2013,NY.GDP.PCAP.CD,7998.0802045456
BLR,2014,NY.GDP.PCAP.CD,8341.31809294883
BLR,2015,NY.GDP.PCAP.CD,5967.05595058777
BLR,2016,NY.GDP.PCAP.CD,5039.77560949445
BLR,2017,NY.GDP.PCAP.CD,5785.54491935194
BLR,2018,NY.GDP.PCAP.CD,6360.037502312
BLR,2019,NY.GDP.PCAP.CD,6837.77339645635
BLR,2020,NY.GDP.PCAP.CD,6542.85579976768
BLR,2021,NY.GDP.PCAP.CD,7489.71894713888
BLR,2022,NY.GDP.PCAP.CD,7994.64806074889
BLR,2023,NY.GDP.PCAP.CD,7896.75388295584
BLR,2024,NY.GDP.PCAP.CD,8316.64776291533
BLR,1991,SL.UEM.TOTL.ZS,0.6
BLR,1992,SL.UEM.TOTL.ZS,3.1
BLR,1993,SL.UEM.TOTL.ZS,8.5
BLR,1994,SL.UEM.TOTL.ZS,12.8
BLR,1995,SL.UEM.TOTL.ZS,17.7
BLR,1996,SL.UEM.TOTL.ZS,24.4
BLR,1997,SL.UEM.TOTL.ZS,17.1
BLR,1998,SL.UEM.TOTL.ZS,14.0
BLR,1999,SL.UEM.TOTL.ZS,12.8
BLR,2000,SL.UEM.TOTL.ZS,12.224
BLR,2001,SL.UEM.TOTL.ZS,11.609
BLR,2002,SL.UEM.TOTL.ZS,10.908
BLR,2003,SL.UEM.TOTL.ZS,10.215
BLR,2004,SL.UEM.TOTL.ZS,9.452
BLR,2005,SL.UEM.TOTL.ZS,8.728
BLR,2006,SL.UEM.TOTL.ZS,8.024
BLR,2007,SL.UEM.TOTL.ZS,7.38
BLR,2008,SL.UEM.TOTL.ZS,6.698
BLR,2009,SL.UEM.TOTL.ZS,6.1
BLR,2010,SL.UEM.TOTL.ZS,6.045
BLR,2011,SL.UEM.TOTL.ZS,6.022
BLR,2012,SL.UEM.TOTL.ZS,5.946
BLR,2013,SL.UEM.TOTL.ZS,5.937
BLR,2014,SL.UEM.TOTL.ZS,5.902
BLR,2015,SL.UEM.TOTL.ZS,5.881
BLR,2016,SL.UEM.TOTL.ZS,5.844
BLR,2017,SL.UEM.TOTL.ZS,5.648
BLR,2018,SL.UEM.TOTL.ZS,4.763
BLR,2019,SL.UEM.TOTL.ZS,4.165
BLR,2020,SL.UEM.TOTL.ZS,4.049
BLR,2021,SL.UEM.TOTL.ZS,3.9
BLR,2022,SL.UEM.TOTL.ZS,3.574
BLR,2023,SL.UEM.TOTL.ZS,3.461
BLR,2024,SL.UEM.TOTL.ZS,3.361
BLZ,1991,NY.GDP.PCAP.CD,3192.36526946108
BLZ,1992,NY.GDP.PCAP.CD,3645.61243670903
BLZ,1993,NY.GDP.PCAP.CD,3862.7104904003
BLZ,1994,NY.GDP.PCAP.CD,3879.01374706801
BLZ,1995,NY.GDP.PCAP.CD,4012.07959009728
BLZ,1996,NY.GDP.PCAP.CD,4045.69445104845
BLZ,1997,NY.GDP.PCAP.CD,4016.62941603892
BLZ,1998,NY.GDP.PCAP.CD,4127.93718607471
BLZ,1999,NY.GDP.PCAP.CD,4291.83168210625
BLZ,2000,NY.GDP.PCAP.CD,4729.67080428075
BLZ,2001,NY.GDP.PCAP.CD,4721.81625660785
BLZ,2002,NY.GDP.PCAP.CD,4861.74314184267
BLZ,2003,NY.GDP.PCAP.CD,4962.08962013799
BLZ,2004,NY.GDP.PCAP.CD,5156.09817143194
BLZ,2005,NY.GDP.PCAP.CD,5272.74417207961
BLZ,2006,NY.GDP.PCAP.CD,5527.16775856439
BLZ,2007,NY.GDP.PCAP.CD,5765.28199932455
BLZ,2008,NY.GDP.PCAP.CD,5713.28126796797
BLZ,2009,NY.GDP.PCAP.CD,5401.22963143045
BLZ,2010,NY.GDP.PCAP.CD,5451.13897172477
BLZ,2011,NY.GDP.PCAP.CD,5582.22170621269
BLZ,2012,NY.GDP.PCAP.CD,5709.68918765363
BLZ,2013,NY.GDP.PCAP.CD,5950.20299917747
BLZ,2014,NY.GDP.PCAP.CD,6128.14288539305
BLZ,2015,NY.GDP.PCAP.CD,6154.49593498217
BLZ,2016,NY.GDP.PCAP.CD,6142.49873185177
BLZ,2017,NY.GDP.PCAP.CD,6072.58267640581
BLZ,2018,NY.GDP.PCAP.CD,6031.28139580144
BLZ,2019,NY.GDP.PCAP.CD,6190.04792278445
BLZ,2020,NY.GDP.PCAP.CD,5227.19363786168
BLZ,2021,NY.GDP.PCAP.CD,6122.61158580079
BLZ,2022,NY.GDP.PCAP.CD,7068.45478269722
BLZ,2023,NY.GDP.PCAP.CD,7459.99815132837
BLZ,2024,NY.GDP.PCAP.CD,8429.67959707387
BLZ,1991,SL.UEM.TOTL.ZS,9.69
BLZ,1992,SL.UEM.TOTL.ZS,9.697
BLZ,1993,SL.UEM.TOTL.ZS,9.78
BLZ,1994,SL.UEM.TOTL.ZS,11.1
BLZ,1995,SL.UEM.TOTL.ZS,12.48
BLZ,1996,SL.UEM.TOTL.ZS,13.82
BLZ,1997,SL.UEM.TOTL.ZS,12.68
BLZ,1998,SL.UEM.TOTL.ZS,14.31
BLZ,1999,SL.UEM.TOTL.ZS,12.84
BLZ,2000,SL.UEM.TOTL.ZS,10.836
BLZ,2001,SL.UEM.TOTL.ZS,9.07
BLZ,2002,SL.UEM.TOTL.ZS,10.04
BLZ,2003,SL.UEM.TOTL.ZS,10.343
BLZ,2004,SL.UEM.TOTL.ZS,10.584
BLZ,2005,SL.UEM.TOTL.ZS,10.91
BLZ,2006,SL.UEM.TOTL.ZS,9.39
BLZ,2007,SL.UEM.TOTL.ZS,8.51
BLZ,2008,SL.UEM.TOTL.ZS,8.18
BLZ,2009,SL.UEM.TOTL.ZS,8.328
BLZ,2010,SL.UEM.TOTL.ZS,8.416
BLZ,2011,SL.UEM.TOTL.ZS,8.43
BLZ,2012,SL.UEM.TOTL.ZS,8.379
BLZ,2013,SL.UEM.TOTL.ZS,8.349
BLZ,2014,SL.UEM.TOTL.ZS,8.244
BLZ,2015,SL.UEM.TOTL.ZS,7.578
BLZ,2016,SL.UEM.TOTL.ZS,7.0
BLZ,2017,SL.UEM.TOTL.ZS,6.596
BLZ,2018,SL.UEM.TOTL.ZS,7.896
BLZ,2019,SL.UEM.TOTL.ZS,9.053
BLZ,2020,SL.UEM.TOTL.ZS,10.784
BLZ,2021,SL.UEM.TOTL.ZS,10.322
BLZ,2022,SL.UEM.TOTL.ZS,8.763
BLZ,2023,SL.UEM.TOTL.ZS,8.267
BLZ,2024,SL.UEM.TOTL.ZS,7.0
BMU,1991,NY.GDP.PCAP.CD,28195.7091611479
BMU,1992,NY.GDP.PCAP.CD,28761.9634632835
BMU,1993,NY.GDP.PCAP.CD,30950.0799102285
BMU,1994,NY.GDP.PCAP.CD,31543.0634861641
BMU,1995,NY.GDP.PCAP.CD,34115.3445553204
BMU,1996,NY.GDP.PCAP.CD,45063.6149332085
BMU,1997,NY.GDP.PCAP.CD,48736.6768034299
BMU,1998,NY.GDP.PCAP.CD,51629.2814855126
BMU,1999,NY.GDP.PCAP.CD,54388.3417315621
BMU,2000,NY.GDP.PCAP.CD,56542.9569455727
BMU,2001,NY.GDP.PCAP.CD,59490.2452034202
BMU,2002,NY.GDP.PCAP.CD,63358.5658652763
BMU,2003,NY.GDP.PCAP.CD,67106.8028083224
BMU,2004,NY.GDP.PCAP.CD,71692.1589001679
BMU,2005,NY.GDP.PCAP.CD,77628.103522508
BMU,2006,NY.GDP.PCAP.CD,97781.4558996721
BMU,2007,NY.GDP.PCAP.CD,107395.651483891
BMU,2008,NY.GDP.PCAP.CD,110268.562401264
BMU,2009,NY.GDP.PCAP.CD,104711.712420357
BMU,2010,NY.GDP.PCAP.CD,104111.824244802
BMU,2011,NY.GDP.PCAP.CD,99049.0169927667
BMU,2012,NY.GDP.PCAP.CD,100213.493385287
BMU,2013,NY.GDP.PCAP.CD,101704.40746217
BMU,2014,NY.GDP.PCAP.CD,100961.576602811
BMU,2015,NY.GDP.PCAP.CD,104855.366822135
BMU,2016,NY.GDP.PCAP.CD,108747.356144305
BMU,2017,NY.GDP.PCAP.CD,112339.425587467
BMU,2018,NY.GDP.PCAP.CD,113204.82210838
BMU,2019,NY.GDP.PCAP.CD,115798.040775578
BMU,2020,NY.GDP.PCAP.CD,106976.546239632
BMU,2021,NY.GDP.PCAP.CD,112765.08167306
BMU,2022,NY.GDP.PCAP.CD,121613.939983629
BMU,2023,NY.GDP.PCAP.CD,132604.439086216
BMU,2024,NY.GDP.PCAP.CD,138934.958846463
BMU,1991,SL.UEM.TOTL.ZS,
BMU,1992,SL.UEM.TOTL.ZS,
BMU,1993,SL.UEM.TOTL.ZS,
BMU,1994,SL.UEM.TOTL.ZS,
BMU,1995,SL.UEM.TOTL.ZS,
BMU,1996,SL.UEM.TOTL.ZS,
BMU,1997,SL.UEM.TOTL.ZS,
BMU,1998,SL.UEM.TOTL.ZS,
BMU,1999,SL.UEM.TOTL.ZS,
BMU,2000,SL.UEM.TOTL.ZS,
BMU,2001,SL.UEM.TOTL.ZS,
BMU,2002,SL.UEM.TOTL.ZS,
BMU,2003,SL.UEM.TOTL.ZS,
BMU,2004,SL.UEM.TOTL.ZS,
BMU,2005,SL.UEM.TOTL.ZS,
BMU,2006,SL.UEM.TOTL.ZS,
BMU,2007,SL.UEM.TOTL.ZS,
BMU,2008,SL.UEM.TOTL.ZS,
BMU,2009,SL.UEM.TOTL.ZS,
BMU,2010,SL.UEM.TOTL.ZS,
BMU,2011,SL.UEM.TOTL.ZS,
BMU,2012,SL.UEM.TOTL.ZS,
BMU,2013,SL.UEM.TOTL.ZS,
BMU,2014,SL.UEM.TOTL.ZS,
BMU,2015,SL.UEM.TOTL.ZS,
BMU,2016,SL.UEM.TOTL.ZS,
BMU,2017,SL.UEM.TOTL.ZS,
BMU,2018,SL.UEM.TOTL.ZS,
BMU,2019,SL.UEM.TOTL.ZS,
BMU,2020,SL.UEM.TOTL.ZS,
BMU,2021,SL.UEM.TOTL.ZS,
BMU,2022,SL.UEM.TOTL.ZS,
BMU,2023,SL.UEM.TOTL.ZS,
BMU,2024,SL.UEM.TOTL.ZS,
BOL,1991,NY.GDP.PCAP.CD,733.935487602519
BOL,1992,NY.GDP.PCAP.CD,759.57113496365
BOL,1993,NY.GDP.PCAP.CD,756.637016048451
BOL,1994,NY.GDP.PCAP.CD,774.035669644318
BOL,1995,NY.GDP.PCAP.CD,852.754034861444
BOL,1996,NY.GDP.PCAP.CD,922.113259069714
BOL,1997,NY.GDP.PCAP.CD,970.351843368594
BOL,1998,NY.GDP.PCAP.CD,1022.14506519545
BOL,1999,NY.GDP.PCAP.CD,979.344494964572
BOL,2000,NY.GDP.PCAP.CD,975.777060358751
BOL,2001,NY.GDP.PCAP.CD,930.168227214313
BOL,2002,NY.GDP.PCAP.CD,888.221328974352
BOL,2003,NY.GDP.PCAP.CD,893.013760211149
BOL,2004,NY.GDP.PCAP.CD,953.191893246277
BOL,2005,NY.GDP.PCAP.CD,1020.12326200737
BOL,2006,NY.GDP.PCAP.CD,1202.71150446327
BOL,2007,NY.GDP.PCAP.CD,1354.54905949929
BOL,2008,NY.GDP.PCAP.CD,1692.67248455876
BOL,2009,NY.GDP.PCAP.CD,1731.18172112209
BOL,2010,NY.GDP.PCAP.CD,1929.78373077158
BOL,2011,NY.GDP.PCAP.CD,2315.52121930607
BOL,2012,NY.GDP.PCAP.CD,2575.59857098084
BOL,2013,NY.GDP.PCAP.CD,2870.02377000756
BOL,2014,NY.GDP.PCAP.CD,3041.43503162408
BOL,2015,NY.GDP.PCAP.CD,2996.01289811344
BOL,2016,NY.GDP.PCAP.CD,3035.87347732132
BOL,2017,NY.GDP.PCAP.CD,3306.30301224425
BOL,2018,NY.GDP.PCAP.CD,3500.72642189887
BOL,2019,NY.GDP.PCAP.CD,3503.89601123129
BOL,2020,NY.GDP.PCAP.CD,3099.94219053514
BOL,2021,NY.GDP.PCAP.CD,3384.84486462654
BOL,2022,NY.GDP.PCAP.CD,3643.92826984604
BOL,2023,NY.GDP.PCAP.CD,3686.27996442176
BOL,2024,NY.GDP.PCAP.CD,4001.21133990795
BOL,1991,SL.UEM.TOTL.ZS,2.934
BOL,1992,SL.UEM.TOTL.ZS,3.031
BOL,1993,SL.UEM.TOTL.ZS,3.05
BOL,1994,SL.UEM.TOTL.ZS,3.08
BOL,1995,SL.UEM.TOTL.ZS,2.661
BOL,1996,SL.UEM.TOTL.ZS,2.373
BOL,1997,SL.UEM.TOTL.ZS,2.08
BOL,1998,SL.UEM.TOTL.ZS,2.121
BOL,1999,SL.UEM.TOTL.ZS,2.303
BOL,2000,SL.UEM.TOTL.ZS,2.447
BOL,2001,SL.UEM.TOTL.ZS,2.636
BOL,2002,SL.UEM.TOTL.ZS,2.613
BOL,2003,SL.UEM.TOTL.ZS,2.664
BOL,2004,SL.UEM.TOTL.ZS,2.622
BOL,2005,SL.UEM.TOTL.ZS,2.603
BOL,2006,SL.UEM.TOTL.ZS,2.577
BOL,2007,SL.UEM.TOTL.ZS,2.616
BOL,2008,SL.UEM.TOTL.ZS,2.603
BOL,2009,SL.UEM.TOTL.ZS,2.973
BOL,2010,SL.UEM.TOTL.ZS,2.608
BOL,2011,SL.UEM.TOTL.ZS,2.255
BOL,2012,SL.UEM.TOTL.ZS,2.066
BOL,2013,SL.UEM.TOTL.ZS,2.437
BOL,2014,SL.UEM.TOTL.ZS,2.021
BOL,2015,SL.UEM.TOTL.ZS,3.111
BOL,2016,SL.UEM.TOTL.ZS,3.498
BOL,2017,SL.UEM.TOTL.ZS,3.655
BOL,2018,SL.UEM.TOTL.ZS,3.519
BOL,2019,SL.UEM.TOTL.ZS,3.682
BOL,2020,SL.UEM.TOTL.ZS,7.903
BOL,2021,SL.UEM.TOTL.ZS,5.089
BOL,2022,SL.UEM.TOTL.ZS,3.552
BOL,2023,SL.UEM.TOTL.ZS,3.024
BOL,2024,SL.UEM.TOTL.ZS,3.091
BRA,1991,NY.GDP.PCAP.CD,2257.6092968885
BRA,1992,NY.GDP.PCAP.CD,2127.31642731638
BRA,1993,NY.GDP.PCAP.CD,2348.88247685352
BRA,1994,NY.GDP.PCAP.CD,3298.71250747787
BRA,1995,NY.GDP.PCAP.CD,4756.74840785403
BRA,1996,NY.GDP.PCAP.CD,5179.13052002464
BRA,1997,NY.GDP.PCAP.CD,5299.39630404412
BRA,1998,NY.GDP.PCAP.CD,5105.89099544117
BRA,1999,NY.GDP.PCAP.CD,3493.57162513699
BRA,2000,NY.GDP.PCAP.CD,3766.54811466032
BRA,2001,NY.GDP.PCAP.CD,3176.28935747524
BRA,2002,NY.GDP.PCAP.CD,2855.94018885769
BRA,2003,NY.GDP.PCAP.CD,3090.6070097455
BRA,2004,NY.GDP.PCAP.CD,3663.823188064
BRA,2005,NY.GDP.PCAP.CD,4827.78173074714
BRA,2006,NY.GDP.PCAP.CD,5934.14470924968
BRA,2007,NY.GDP.PCAP.CD,7409.69130673473
BRA,2008,NY.GDP.PCAP.CD,8908.33176538648
BRA,2009,NY.GDP.PCAP.CD,8678.6592244676
BRA,2010,NY.GDP.PCAP.CD,11403.2821278747
BRA,2011,NY.GDP.PCAP.CD,13396.6243562986
BRA,2012,NY.GDP.PCAP.CD,12521.7213519966
BRA,2013,NY.GDP.PCAP.CD,12458.8912138813
BRA,2014,NY.GDP.PCAP.CD,12274.9939689363
BRA,2015,NY.GDP.PCAP.CD,8936.19661712113
BRA,2016,NY.GDP.PCAP.CD,8836.28652735657
BRA,2017,NY.GDP.PCAP.CD,10080.5092819305
BRA,2018,NY.GDP.PCAP.CD,9300.66164923219
BRA,2019,NY.GDP.PCAP.CD,9029.83326681073
BRA,2020,NY.GDP.PCAP.CD,7074.19378337644
BRA,2021,NY.GDP.PCAP.CD,7972.5366498646
BRA,2022,NY.GDP.PCAP.CD,9281.33334441234
BRA,2023,NY.GDP.PCAP.CD,10377.5892792557
BRA,2024,NY.GDP.PCAP.CD,10280.3148624429
BRA,1991,SL.UEM.TOTL.ZS,6.894
BRA,1992,SL.UEM.TOTL.ZS,7.086
BRA,1993,SL.UEM.TOTL.ZS,6.03
BRA,1994,SL.UEM.TOTL.ZS,6.578
BRA,1995,SL.UEM.TOTL.ZS,7.092
BRA,1996,SL.UEM.TOTL.ZS,8.035
BRA,1997,SL.UEM.TOTL.ZS,9.003
BRA,1998,SL.UEM.TOTL.ZS,10.15
BRA,1999,SL.UEM.TOTL.ZS,11.125
BRA,2000,SL.UEM.TOTL.ZS,10.889
BRA,2001,SL.UEM.TOTL.ZS,10.649
BRA,2002,SL.UEM.TOTL.ZS,10.641
BRA,2003,SL.UEM.TOTL.ZS,11.168
BRA,2004,SL.UEM.TOTL.ZS,10.072
BRA,2005,SL.UEM.TOTL.ZS,10.551
BRA,2006,SL.UEM.TOTL.ZS,9.692
BRA,2007,SL.UEM.TOTL.ZS,9.28
BRA,2008,SL.UEM.TOTL.ZS,8.268
BRA,2009,SL.UEM.TOTL.ZS,9.419
BRA,2010,SL.UEM.TOTL.ZS,8.422
BRA,2011,SL.UEM.TOTL.ZS,7.578
BRA,2012,SL.UEM.TOTL.ZS,7.251
BRA,2013,SL.UEM.TOTL.ZS,7.071
BRA,2014,SL.UEM.TOTL.ZS,6.755
BRA,2015,SL.UEM.TOTL.ZS,8.538
BRA,2016,SL.UEM.TOTL.ZS,11.58
BRA,2017,SL.UEM.TOTL.ZS,12.792
BRA,2018,SL.UEM.TOTL.ZS,12.329
BRA,2019,SL.UEM.TOTL.ZS,11.936
BRA,2020,SL.UEM.TOTL.ZS,13.697
BRA,2021,SL.UEM.TOTL.ZS,13.158
BRA,2022,SL.UEM.TOTL.ZS,9.231
BRA,2023,SL.UEM.TOTL.ZS,7.947
BRA,2024,SL.UEM.TOTL.ZS,7.634
BRB,1991,NY.GDP.PCAP.CD,7790.26229439159
BRB,1992,NY.GDP.PCAP.CD,7519.20143544898
BRB,1993,NY.GDP.PCAP.CD,7904.70762426389
BRB,1994,NY.GDP.PCAP.CD,8223.16681181719
BRB,1995,NY.GDP.PCAP.CD,8460.47380869104
BRB,1996,NY.GDP.PCAP.CD,9011.77884838722
BRB,1997,NY.GDP.PCAP.CD,9521.57127377123
BRB,1998,NY.GDP.PCAP.CD,10734.3637242884
BRB,1999,NY.GDP.PCAP.CD,11244.3087668392
BRB,2000,NY.GDP.PCAP.CD,11674.6736471764
BRB,2001,NY.GDP.PCAP.CD,11639.5160522054
BRB,2002,NY.GDP.PCAP.CD,11760.4524736133
BRB,2003,NY.GDP.PCAP.CD,12075.9587020649
BRB,2004,NY.GDP.PCAP.CD,12886.3665272467
BRB,2005,NY.GDP.PCAP.CD,14214.4202213572
BRB,2006,NY.GDP.PCAP.CD,15619.6005955511
BRB,2007,NY.GDP.PCAP.CD,17235.4396434785
BRB,2008,NY.GDP.PCAP.CD,17565.6929970592
BRB,2009,NY.GDP.PCAP.CD,16294.9099491834
BRB,2010,NY.GDP.PCAP.CD,18860.3833703309
BRB,2011,NY.GDP.PCAP.CD,19345.9953139542
BRB,2012,NY.GDP.PCAP.CD,19034.0708028512
BRB,2013,NY.GDP.PCAP.CD,19308.0091116993
BRB,2014,NY.GDP.PCAP.CD,19277.9423599235
BRB,2015,NY.GDP.PCAP.CD,18954.2913724506
BRB,2016,NY.GDP.PCAP.CD,19065.8069800213
BRB,2017,NY.GDP.PCAP.CD,19692.7606711615
BRB,2018,NY.GDP.PCAP.CD,20055.915870771
BRB,2019,NY.GDP.PCAP.CD,20583.7265786414
BRB,2020,NY.GDP.PCAP.CD,18347.1109131055
BRB,2021,NY.GDP.PCAP.CD,18696.7858952957
BRB,2022,NY.GDP.PCAP.CD,22164.0260273876
BRB,2023,NY.GDP.PCAP.CD,23804.0249914995
BRB,2024,NY.GDP.PCAP.CD,25365.7949424181
BRB,1991,SL.UEM.TOTL.ZS,22.323
BRB,1992,SL.UEM.TOTL.ZS,22.94
BRB,1993,SL.UEM.TOTL.ZS,24.54
BRB,1994,SL.UEM.TOTL.ZS,22.98
BRB,1995,SL.UEM.TOTL.ZS,19.66
BRB,1996,SL.UEM.TOTL.ZS,14.71
BRB,1997,SL.UEM.TOTL.ZS,14.61
BRB,1998,SL.UEM.TOTL.ZS,12.4
BRB,1999,SL.UEM.TOTL.ZS,10.61
BRB,2000,SL.UEM.TOTL.ZS,9.35
BRB,2001,SL.UEM.TOTL.ZS,9.85
BRB,2002,SL.UEM.TOTL.ZS,10.32
BRB,2003,SL.UEM.TOTL.ZS,11.0
BRB,2004,SL.UEM.TOTL.ZS,9.57
BRB,2005,SL.UEM.TOTL.ZS,9.08
BRB,2006,SL.UEM.TOTL.ZS,8.73
BRB,2007,SL.UEM.TOTL.ZS,7.41
BRB,2008,SL.UEM.TOTL.ZS,8.12
BRB,2009,SL.UEM.TOTL.ZS,10.02
BRB,2010,SL.UEM.TOTL.ZS,10.69
BRB,2011,SL.UEM.TOTL.ZS,11.19
BRB,2012,SL.UEM.TOTL.ZS,11.59
BRB,2013,SL.UEM.TOTL.ZS,11.55
BRB,2014,SL.UEM.TOTL.ZS,12.17
BRB,2015,SL.UEM.TOTL.ZS,9.803
BRB,2016,SL.UEM.TOTL.ZS,8.247
BRB,2017,SL.UEM.TOTL.ZS,8.622
BRB,2018,SL.UEM.TOTL.ZS,8.322
BRB,2019,SL.UEM.TOTL.ZS,8.412
BRB,2020,SL.UEM.TOTL.ZS,9.777
BRB,2021,SL.UEM.TOTL.ZS,9.433
BRB,2022,SL.UEM.TOTL.ZS,8.365
BRB,2023,SL.UEM.TOTL.ZS,7.878
BRB,2024,SL.UEM.TOTL.ZS,7.529
BRN,1991,NY.GDP.PCAP.CD,23932.1897530199
BRN,1992,NY.GDP.PCAP.CD,23450.8964414887
BRN,1993,NY.GDP.PCAP.CD,22397.073791312
